"name"	"package"	"summary"	"Description"	"Usage"	"Arguments"	"error"
"by_row"	"purrr"	"Apply a function to each row of a data frame"	"<p><code>by_row()</code> and <code>invoke_rows()</code> apply <code>..f</code> to each row of <code>.d</code>. If <code>..f</code>'s output is not a data frame nor an atomic vector, a list-column is created. In all cases, <code>by_row()</code> and <code>invoke_rows()</code> create a data frame in tidy format. </p>"	"<pre>by_row(.d, ..f, ..., .collate = c('list', 'rows', 'cols'), .to = '.out',<br />   .labels = TRUE)<br />invoke_rows(.f, .d, ..., .collate = c('list', 'rows', 'cols'), .to = '.out',<br />   .labels = TRUE) </pre>"	"<table summary='R argblock'> <tr valign='top'> <td><code>.d</code></td> <td> <p>A data frame.</p> </td> </tr> <tr valign='top'> <td><code>...</code></td> <td> <p>Further arguments passed to <code>..f</code>.</p> </td> </tr> <tr valign='top'> <td><code>.collate</code></td> <td> <p>If 'list', the results are returned as a list- column. Alternatively, if the results are data frames or atomic vectors, you can collate on 'cols' or on 'rows'. Column collation require vector of equal length or data frames with same number of rows.</p> </td> </tr> <tr valign='top'> <td><code>.to</code></td> <td> <p>Name of output column.</p> </td> </tr> <tr valign='top'> <td><code>.labels</code></td> <td> <p>If <code>TRUE</code>, the returned data frame is prepended with the labels of the slices (the columns in <code>.d</code> used to define the slices). They are recycled to match the output size in each slice if necessary.</p> </td> </tr> <tr valign='top'> <td><code>.f, ..f</code></td> <td> <p>A function to apply to each row. If <code>..f</code> does not return a data frame or an atomic vector, a list-column is created under the name <code>.out</code>. If it returns a data frame, it should have the same number of rows within groups and the same number of columns between groups.</p> </td> </tr> </table> "	FALSE
"by_slice"	"purrr"	"Apply a function to slices of a data frame"	"<p><code>by_slice()</code> applies <code>..f</code> on each group of a data frame. Groups should be set with <code>slice_rows()</code> or <code>group_by()</code>. </p>"	"<pre>by_slice(.d, ..f, ..., .collate = c('list', 'rows', 'cols'), .to = '.out',<br />   .labels = TRUE) </pre>"	"<table summary='R argblock'> <tr valign='top'> <td><code>.d</code></td> <td> <p>A sliced data frame.</p> </td> </tr> <tr valign='top'> <td><code>..f</code></td> <td> <p>A function to apply to each slice. If <code>..f</code> does not return a data frame or an atomic vector, a list-column is created under the name <code>.out</code>. If it returns a data frame, it should have the same number of rows within groups and the same number of columns between groups.</p> </td> </tr> <tr valign='top'> <td><code>...</code></td> <td> <p>Further arguments passed to <code>..f</code>.</p> </td> </tr> <tr valign='top'> <td><code>.collate</code></td> <td> <p>If 'list', the results are returned as a list- column. Alternatively, if the results are data frames or atomic vectors, you can collate on 'cols' or on 'rows'. Column collation require vector of equal length or data frames with same number of rows.</p> </td> </tr> <tr valign='top'> <td><code>.to</code></td> <td> <p>Name of output column.</p> </td> </tr> <tr valign='top'> <td><code>.labels</code></td> <td> <p>If <code>TRUE</code>, the returned data frame is prepended with the labels of the slices (the columns in <code>.d</code> used to define the slices). They are recycled to match the output size in each slice if necessary.</p> </td> </tr> </table> "	FALSE
"keep"	"purrr"	"Keep or discard elements using a predicate function."	"<p><code>keep</code> and <code>discard</code> are opposites. <code>compact</code> is a handy wrapper that removes all elements that are <code>NULL</code>. </p>"	"<pre>keep(.x, .p, ...)<br />discard(.x, .p, ...)<br />compact(.x, .p = identity) </pre>"	"<table summary='R argblock'> <tr valign='top'> <td><code>.x</code></td> <td> <p>A list or vector.</p> </td> </tr> <tr valign='top'> <td><code>.p</code></td> <td> <p>A single predicate function, a formula describing such a predicate function, or a logical vector of the same length as <code>.x</code>. Alternatively, if the elements of <code>.x</code> are themselves lists of objects, a string indicating the name of a logical element in the inner lists. Only those elements where <code>.p</code> evaluates to <code>TRUE</code> will be modified.</p> </td> </tr> <tr valign='top'> <td><code>...</code></td> <td> <p>Additional arguments passed on to <code>.p</code>.</p> </td> </tr> </table> "	FALSE
"compose"	"purrr"	"Compose multiple functions"	"<p>Compose multiple functions </p>"	"<pre>compose(...) </pre>"	"<table summary='R argblock'><tr valign='top'> <td><code>...</code></td> <td> <p>n functions to apply in order from right to left.</p> </td> </tr></table> "	FALSE
"conditional-map"	"purrr"	"Modify elements conditionally"	"<p><code>map_if()</code> maps a function over the elements of <code>.x</code> satisfying a predicate. <code>map_at()</code> is similar but will modify the elements corresponding to a character vector of names or a mumeric vector of positions. </p>"	"<pre>map_if(.x, .p, .f, ...)<br />map_at(.x, .at, .f, ...) </pre>"	"<table summary='R argblock'> <tr valign='top'> <td><code>.x</code></td> <td> <p>A list or atomic vector.</p> </td> </tr> <tr valign='top'> <td><code>.p</code></td> <td> <p>A single predicate function, a formula describing such a predicate function, or a logical vector of the same length as <code>.x</code>. Alternatively, if the elements of <code>.x</code> are themselves lists of objects, a string indicating the name of a logical element in the inner lists. Only those elements where <code>.p</code> evaluates to <code>TRUE</code> will be modified.</p> </td> </tr> <tr valign='top'> <td><code>.f</code></td> <td> <p>A function, formula, or atomic vector. </p> <p>If a <strong>function</strong>, it is used as is. </p> <p>If a <strong>formula</strong>, e.g. <code>~ .x + 2</code>, it is converted to a function with two arguments, <code>.x</code> or <code>.</code> and <code>.y</code>. This allows you to create very compact anonymous functions with up to two inputs. </p> <p>If <strong>character</strong> or <strong>integer vector</strong>, e.g. <code>'y'</code>, it is converted to an extractor function, <code>function(x) x[['y']]</code>. To index deeply into a nested list, use multiple values; <code>c('x', 'y')</code> is equivalent to <code>z[['x']][['y']]</code>. You can also set <code>.null</code> to set a default to use instead of <code>NULL</code> for absent components.</p> </td> </tr> <tr valign='top'> <td><code>...</code></td> <td> <p>Additional arguments passed on to <code>.f</code>.</p> </td> </tr> <tr valign='top'> <td><code>.at</code></td> <td> <p>A character vector of names or a numeric vector of positions. Only those elements corresponding to <code>.at</code> will be modified.</p> </td> </tr> </table> "	FALSE
"contains"	"purrr"	"Does a list contain an object?"	"<p>Does a list contain an object? </p>"	"<pre>contains(.x, .y) </pre>"	"<table summary='R argblock'> <tr valign='top'> <td><code>.x</code></td> <td> <p>A list or atomic vector.</p> </td> </tr> <tr valign='top'> <td><code>.y</code></td> <td> <p>Object to test for</p> </td> </tr> </table> "	FALSE
"cross_n"	"purrr"	"Produce all combinations of list elements"	"<p><code>cross2()</code> returns the product set of the elements of <code>.x</code> and <code>.y</code>. <code>cross3()</code> takes an additional <code>.z</code> argument. <code>cross_n()</code> takes a list <code>.l</code> and returns the cartesian product of all its elements in a list, with one combination by element. <code>cross_d()</code> is like <code>cross_n()</code> but returns a data frame, with one combination by row. </p>"	"<pre>cross_n(.l, .filter = NULL)<br />cross2(.x, .y, .filter = NULL)<br />cross3(.x, .y, .z, .filter = NULL)<br />cross_d(.l, .filter = NULL) </pre>"	"<table summary='R argblock'> <tr valign='top'> <td><code>.l</code></td> <td> <p>A list of lists or atomic vectors. Alternatively, a data frame. <code>cross_d()</code> requires all elements to be named.</p> </td> </tr> <tr valign='top'> <td><code>.filter</code></td> <td> <p>A predicate function that takes the same number of arguments as the number of variables to be combined.</p> </td> </tr> <tr valign='top'> <td><code>.x, .y, .z</code></td> <td> <p>Lists or atomic vectors.</p> </td> </tr> </table> "	FALSE
"cross_n"	"purrr"	"Produce all combinations of list elements"	"<p><code>cross2()</code> returns the product set of the elements of <code>.x</code> and <code>.y</code>. <code>cross3()</code> takes an additional <code>.z</code> argument. <code>cross_n()</code> takes a list <code>.l</code> and returns the cartesian product of all its elements in a list, with one combination by element. <code>cross_d()</code> is like <code>cross_n()</code> but returns a data frame, with one combination by row. </p>"	"<pre>cross_n(.l, .filter = NULL)<br />cross2(.x, .y, .filter = NULL)<br />cross3(.x, .y, .z, .filter = NULL)<br />cross_d(.l, .filter = NULL) </pre>"	"<table summary='R argblock'> <tr valign='top'> <td><code>.l</code></td> <td> <p>A list of lists or atomic vectors. Alternatively, a data frame. <code>cross_d()</code> requires all elements to be named.</p> </td> </tr> <tr valign='top'> <td><code>.filter</code></td> <td> <p>A predicate function that takes the same number of arguments as the number of variables to be combined.</p> </td> </tr> <tr valign='top'> <td><code>.x, .y, .z</code></td> <td> <p>Lists or atomic vectors.</p> </td> </tr> </table> "	FALSE
"cross_n"	"purrr"	"Produce all combinations of list elements"	"<p><code>cross2()</code> returns the product set of the elements of <code>.x</code> and <code>.y</code>. <code>cross3()</code> takes an additional <code>.z</code> argument. <code>cross_n()</code> takes a list <code>.l</code> and returns the cartesian product of all its elements in a list, with one combination by element. <code>cross_d()</code> is like <code>cross_n()</code> but returns a data frame, with one combination by row. </p>"	"<pre>cross_n(.l, .filter = NULL)<br />cross2(.x, .y, .filter = NULL)<br />cross3(.x, .y, .z, .filter = NULL)<br />cross_d(.l, .filter = NULL) </pre>"	"<table summary='R argblock'> <tr valign='top'> <td><code>.l</code></td> <td> <p>A list of lists or atomic vectors. Alternatively, a data frame. <code>cross_d()</code> requires all elements to be named.</p> </td> </tr> <tr valign='top'> <td><code>.filter</code></td> <td> <p>A predicate function that takes the same number of arguments as the number of variables to be combined.</p> </td> </tr> <tr valign='top'> <td><code>.x, .y, .z</code></td> <td> <p>Lists or atomic vectors.</p> </td> </tr> </table> "	FALSE
"cross_n"	"purrr"	"Produce all combinations of list elements"	"<p><code>cross2()</code> returns the product set of the elements of <code>.x</code> and <code>.y</code>. <code>cross3()</code> takes an additional <code>.z</code> argument. <code>cross_n()</code> takes a list <code>.l</code> and returns the cartesian product of all its elements in a list, with one combination by element. <code>cross_d()</code> is like <code>cross_n()</code> but returns a data frame, with one combination by row. </p>"	"<pre>cross_n(.l, .filter = NULL)<br />cross2(.x, .y, .filter = NULL)<br />cross3(.x, .y, .z, .filter = NULL)<br />cross_d(.l, .filter = NULL) </pre>"	"<table summary='R argblock'> <tr valign='top'> <td><code>.l</code></td> <td> <p>A list of lists or atomic vectors. Alternatively, a data frame. <code>cross_d()</code> requires all elements to be named.</p> </td> </tr> <tr valign='top'> <td><code>.filter</code></td> <td> <p>A predicate function that takes the same number of arguments as the number of variables to be combined.</p> </td> </tr> <tr valign='top'> <td><code>.x, .y, .z</code></td> <td> <p>Lists or atomic vectors.</p> </td> </tr> </table> "	FALSE
"detect"	"purrr"	"Find the value or position of the first match."	"<p>Find the value or position of the first match. </p>"	"<pre>detect(.x, .p, ..., .right = FALSE)<br />detect_index(.x, .p, ..., .right = FALSE) </pre>"	"<table summary='R argblock'> <tr valign='top'> <td><code>.x</code></td> <td> <p>A list or atomic vector.</p> </td> </tr> <tr valign='top'> <td><code>.p</code></td> <td> <p>A single predicate function, a formula describing such a predicate function, or a logical vector of the same length as <code>.x</code>. Alternatively, if the elements of <code>.x</code> are themselves lists of objects, a string indicating the name of a logical element in the inner lists. Only those elements where <code>.p</code> evaluates to <code>TRUE</code> will be modified.</p> </td> </tr> <tr valign='top'> <td><code>...</code></td> <td> <p>Additional arguments passed on to <code>.f</code>.</p> </td> </tr> <tr valign='top'> <td><code>.right</code></td> <td> <p>If <code>FALSE</code>, the default, starts at the beginnging of the vector and move towards the end; if <code>TRUE</code>, starts at the end of the vector and moves towards the beginning.</p> </td> </tr> </table> "	FALSE
"detect"	"purrr"	"Find the value or position of the first match."	"<p>Find the value or position of the first match. </p>"	"<pre>detect(.x, .p, ..., .right = FALSE)<br />detect_index(.x, .p, ..., .right = FALSE) </pre>"	"<table summary='R argblock'> <tr valign='top'> <td><code>.x</code></td> <td> <p>A list or atomic vector.</p> </td> </tr> <tr valign='top'> <td><code>.p</code></td> <td> <p>A single predicate function, a formula describing such a predicate function, or a logical vector of the same length as <code>.x</code>. Alternatively, if the elements of <code>.x</code> are themselves lists of objects, a string indicating the name of a logical element in the inner lists. Only those elements where <code>.p</code> evaluates to <code>TRUE</code> will be modified.</p> </td> </tr> <tr valign='top'> <td><code>...</code></td> <td> <p>Additional arguments passed on to <code>.f</code>.</p> </td> </tr> <tr valign='top'> <td><code>.right</code></td> <td> <p>If <code>FALSE</code>, the default, starts at the beginnging of the vector and move towards the end; if <code>TRUE</code>, starts at the end of the vector and moves towards the beginning.</p> </td> </tr> </table> "	FALSE
